city,zipcode,property_type,room_type,bed_type,location_group,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,price_per_accommodation
33,99,1,1,5,11,40.69421453,-73.99187264,2.0,1.0,1.0,1.0,3500.0,227.0,1750.0
33,112,1,1,5,8,40.66703557,-73.98858747,8.0,2.5,3.0,4.0,225.0,326.0,28.125
33,108,1,1,5,11,40.71417577,-73.96259119,2.0,1.0,1.0,1.0,165.0,299.0,82.5
105,10,1,1,5,11,40.72450677,-73.9809395,2.0,1.0,1.0,1.0,225.0,335.0,112.5
33,108,1,2,5,11,40.71459588,-73.955126,2.0,1.0,1.0,1.0,106.0,337.0,53.0
105,29,1,1,5,14,40.77476133,-73.9529383,2.0,1.0,0.0,1.0,154.0,365.0,77.0
105,24,1,1,5,14,40.77621909,-73.98040682,4.0,1.0,1.0,1.0,290.0,358.0,72.5
120,93,1,1,5,15,40.75841548,-73.91477264,4.0,1.0,1.0,1.0,300.0,340.0,75.0
105,26,1,1,5,14,40.79245652,-73.9718075,2.0,1.0,1.0,1.0,160.0,310.0,80.0
33,136,1,1,5,11,40.70982105,-73.96558583,3.0,1.0,1.0,1.0,145.0,343.0,48.333333333333336
105,29,1,2,5,14,40.77223329,-73.94712775,2.0,1.0,1.0,1.0,129.0,364.0,64.5
105,21,1,1,5,14,40.76580882,-73.95649996,3.0,1.0,1.0,2.0,150.0,12.0,50.0
105,2,1,1,5,11,40.7206547,-73.98866517,3.0,1.0,1.0,1.0,120.0,232.0,40.0
105,26,1,1,5,14,40.80223803,-73.96469404,4.0,1.0,2.0,2.0,200.0,365.0,50.0
105,47,1,1,5,14,40.76955445,-73.95260207,6.0,1.5,3.0,3.0,399.0,351.0,66.5
33,134,1,1,5,11,40.6830589,-73.96300813,4.0,1.0,2.0,2.0,150.0,199.0,37.5
33,108,1,1,5,11,40.7214066,-73.95828422,6.0,1.0,2.0,2.0,280.0,316.0,46.666666666666664
105,24,1,1,5,14,40.77644469,-73.97819377,3.0,1.0,1.0,1.0,190.0,273.0,63.333333333333336
105,2,1,1,5,11,40.72237644,-73.98734048,4.0,1.0,1.0,3.0,175.0,300.0,43.75
105,21,1,1,5,14,40.76965275,-73.96258132,2.0,1.0,0.0,1.0,138.0,10.0,69.0
33,134,1,1,5,11,40.68673376,-73.96252118,4.0,1.0,2.0,2.0,225.0,274.0,56.25
105,114,1,2,3,11,40.683203,-73.98109029,1.0,1.0,1.0,1.0,60.0,0.0,60.0
105,13,1,1,5,11,40.7427041,-74.00006421,2.0,1.0,1.0,1.0,250.0,43.0,125.0
33,99,1,2,5,11,40.68479249,-73.99072858,2.0,1.0,1.0,1.0,100.0,66.0,50.0
105,13,1,1,5,11,40.73929765,-73.99977202,2.0,1.0,1.0,1.0,225.0,365.0,112.5
105,13,1,1,5,11,40.74132601,-74.00364091,4.0,1.0,1.0,2.0,205.0,152.0,51.25
33,108,1,1,5,11,40.7206267,-73.9554807,4.0,2.0,2.0,2.0,275.0,232.0,68.75
33,103,1,2,5,11,40.70890533,-73.94244432,2.0,1.0,1.0,1.0,85.0,362.0,42.5
120,149,11,3,5,15,40.75833813,-73.86720575,16.0,2.0,1.0,16.0,30.0,362.0,1.875
33,103,14,2,3,11,40.70689293,-73.93809018,2.0,1.0,1.0,1.0,59.0,355.0,29.5
105,2,1,2,5,11,40.71807533,-73.99194126,2.0,1.0,1.0,1.0,75.0,133.0,37.5
105,26,1,2,5,14,40.80034195,-73.96637603,1.0,1.0,1.0,1.0,110.0,365.0,110.0
36,112,1,1,3,8,40.66722909,-73.98043342,3.0,1.0,1.0,2.0,124.0,364.0,41.333333333333336
33,108,1,1,5,11,40.71468015,-73.94324594,2.0,1.0,1.0,1.0,100.0,338.0,50.0
105,13,1,1,5,11,40.74109668,-73.99981333,2.0,1.0,1.0,1.0,225.0,304.0,112.5
120,94,1,2,5,12,40.7398892,-73.9226006,2.0,1.0,1.0,1.0,65.0,365.0,32.5
105,25,1,1,5,14,40.78973008,-73.9768498,4.0,1.0,1.0,2.0,185.0,134.0,46.25
105,2,1,1,5,11,40.72007201,-73.99032967,3.0,1.0,1.0,1.0,150.0,331.0,50.0
105,17,1,1,5,11,40.74827587,-73.97899512,2.0,1.0,0.0,1.0,280.0,365.0,140.0
33,133,1,1,5,12,40.70497519,-73.92868164,3.0,1.0,1.0,1.0,119.0,318.0,39.666666666666664
105,2,1,1,5,11,40.72268337,-73.98600856,4.0,1.0,2.0,3.0,200.0,364.0,50.0
105,13,1,1,5,11,40.74560412,-73.99285827,2.0,1.0,1.0,1.0,130.0,112.0,65.0
105,13,1,1,5,11,40.74322684,-73.99812749,4.0,1.0,1.0,2.0,300.0,148.0,75.0
33,134,1,1,5,11,40.68241159,-73.9635412,3.0,1.0,1.0,2.0,130.0,31.0,43.333333333333336
120,96,1,1,5,15,40.75688388,-73.92654305,2.0,1.0,1.0,1.0,105.0,210.0,52.5
105,51,1,1,5,11,40.71033977,-74.01674486,4.0,1.0,1.0,1.0,245.0,364.0,61.25
105,10,1,1,5,11,40.72610928,-73.97774056,4.0,1.0,0.0,2.0,120.0,268.0,30.0
33,134,11,1,5,11,40.68851495,-73.96174395,6.0,2.0,3.0,5.0,299.0,364.0,49.833333333333336
33,108,1,2,5,11,40.71544795,-73.94998724,2.0,1.0,1.0,1.0,115.0,252.0,57.5
33,108,1,2,5,11,40.70666807,-73.95085227,2.0,1.0,1.0,1.0,75.0,82.0,37.5
33,108,1,1,5,11,40.71255827,-73.94188381,2.0,1.0,1.0,1.0,100.0,35.0,50.0
120,95,1,1,5,14,40.7518795,-73.93821617,2.0,1.0,1.0,1.0,180.0,335.0,90.0
33,127,1,2,5,11,40.67896296,-74.00968037,2.0,1.5,1.0,2.0,85.0,362.0,42.5
105,17,1,1,5,14,40.7493819,-73.97791874,7.0,1.0,2.0,2.0,300.0,226.0,42.857142857142854
33,115,11,2,5,8,40.63763199,-73.96974268,2.0,1.0,1.0,1.0,35.0,354.0,17.5
120,96,1,1,5,15,40.76295058,-73.92652338,3.0,1.0,1.0,1.0,120.0,365.0,40.0
33,136,1,1,5,11,40.70922518,-73.96750948,3.0,1.0,1.0,1.0,190.0,53.0,63.333333333333336
105,47,1,1,5,14,40.76974055,-73.94870641,2.0,1.0,1.0,1.0,135.0,163.0,67.5
105,17,1,2,5,14,40.74935095,-73.98152343,2.0,1.0,1.0,2.0,85.0,310.0,42.5
105,29,1,1,5,14,40.77349073,-73.94858329,2.0,1.0,0.0,1.0,75.0,2.0,37.5
105,49,1,1,5,14,40.78046314,-73.94784414,3.0,1.0,1.0,2.0,170.0,360.0,56.666666666666664
33,115,1,1,5,8,40.63568159,-73.97732706,4.0,1.0,1.0,2.0,120.0,249.0,30.0
105,13,1,1,5,11,40.74226291,-73.99917801,2.0,1.0,1.0,1.0,145.0,24.0,72.5
105,13,1,2,5,11,40.74333826,-73.99510898,1.0,1.0,1.0,1.0,85.0,302.0,85.0
105,26,1,1,5,14,40.79903297,-73.96450953,4.0,1.0,2.0,3.0,299.0,26.0,74.75
33,108,1,2,5,11,40.7170511,-73.95913508,1.0,1.0,1.0,1.0,80.0,337.0,80.0
28,68,1,2,5,15,40.80606424,-73.91527235,2.0,1.0,1.0,1.0,85.0,365.0,42.5
14,108,1,2,5,15,40.77329461,-73.92577387,2.0,1.0,1.0,1.0,49.0,358.0,24.5
105,45,1,1,5,14,40.76357082,-73.95690354,3.0,1.0,1.0,1.0,144.0,31.0,48.0
105,13,1,1,5,11,40.73777554,-73.99776672,4.0,1.0,1.0,3.0,195.0,365.0,48.75
120,91,4,2,5,14,40.75295173,-73.93227732,8.0,1.0,1.0,3.0,80.0,310.0,10.0
105,26,1,1,5,14,40.79881524,-73.96479938,2.0,1.0,0.0,1.0,120.0,2.0,60.0
105,26,1,2,5,14,40.79970267,-73.96120218,2.0,1.0,1.0,1.0,115.0,359.0,57.5
105,29,1,1,5,14,40.7733876,-73.95203377,3.0,1.1162872739425898,1.0,1.0,150.0,1.0,50.0
105,13,1,1,5,11,40.73886353,-74.00018107,2.0,1.0,1.0,1.0,260.0,365.0,130.0
33,134,1,1,5,11,40.6878991,-73.96141528,4.0,1.0,2.0,2.0,150.0,362.0,37.5
33,134,1,1,5,11,40.68783804,-73.96263803,3.0,2.0,2.0,2.0,215.0,336.0,71.66666666666667
105,25,1,1,5,14,40.78874476,-73.97267218,2.0,1.0,0.0,1.0,145.0,174.0,72.5
33,123,1,1,5,8,40.65312538,-73.96129466,4.0,1.0,1.0,1.0,80.0,14.0,20.0
105,25,1,1,5,14,40.78633734,-73.9783866,3.0,1.0,1.0,1.0,140.0,114.0,46.666666666666664
105,16,1,1,5,11,40.73967753,-74.00340651,2.0,1.0,0.0,1.0,150.0,0.0,75.0
105,108,1,1,5,14,40.76726895,-73.95838528,8.0,1.0,2.0,5.0,239.0,300.0,29.875
105,26,1,1,5,14,40.79404875,-73.97175277,4.0,2.0,2.0,2.0,300.0,266.0,75.0
105,25,1,1,5,14,40.78424926,-73.97357936,3.0,1.0,1.0,1.0,175.0,232.0,58.333333333333336
33,119,1,1,5,11,40.72942148,-73.95291398,2.0,1.0,1.0,1.0,90.0,99.0,45.0
105,1,1,1,5,11,40.74778803,-73.98936684,2.0,1.0,0.0,1.0,175.0,353.0,87.5
8,92,11,2,3,15,40.77220217,-73.91544607,2.0,1.0,1.0,1.0,45.0,276.0,22.5
105,10,1,2,5,11,40.72472453,-73.98144802,2.0,1.0,1.0,1.0,99.0,351.0,49.5
105,14,1,1,5,11,40.72854999,-74.00135799,2.0,1.0,1.0,1.0,150.0,6.0,75.0
33,136,1,2,5,11,40.71448431,-73.96343928,2.0,2.0,1.0,1.0,80.0,350.0,40.0
105,34,1,1,5,17,40.84187911,-73.94217004,4.0,1.0,1.0,1.0,175.0,275.0,43.75
105,25,1,1,5,14,40.7855823,-73.96960118,3.0,1.0,1.0,1.0,270.0,162.0,90.0
105,25,1,2,5,14,40.78563565,-73.97835571,2.0,1.0,1.0,2.0,138.0,316.0,69.0
105,2,1,1,5,11,40.71753476,-73.98518889,2.0,1.0,1.0,1.0,175.0,338.0,87.5
105,26,1,2,5,14,40.80012775,-73.96262789,2.0,1.0,1.0,1.0,100.0,329.0,50.0
105,10,1,1,5,11,40.7248887,-73.97936418,2.0,1.0,1.0,1.0,152.0,364.0,76.0
36,123,1,3,3,8,40.65491576,-73.95124832,2.0,1.0,1.0,1.0,35.0,3.0,17.5
33,123,1,1,5,8,40.64604663,-73.95909616,2.0,1.0,1.0,1.0,100.0,365.0,50.0
33,123,1,2,5,8,40.65039768,-73.96073108,2.0,1.0,1.0,1.0,85.0,365.0,42.5
33,117,1,2,5,8,40.64767198,-74.01329423,2.0,2.0,1.0,1.0,60.0,364.0,30.0
33,108,1,1,5,11,40.70911208,-73.95272425,5.0,1.0,2.0,2.0,130.0,134.0,26.0
105,43,1,2,5,14,40.76230034,-73.95005418,1.0,1.5,1.0,1.0,89.0,365.0,89.0
105,24,1,2,5,14,40.77857345,-73.98481919,1.0,1.0,1.0,1.0,100.0,365.0,100.0
105,24,1,1,5,14,40.7744855,-73.97955672,2.0,1.0,1.0,1.0,265.0,365.0,132.5
33,99,1,1,5,11,40.69088292,-73.99415824,2.0,1.0,1.0,1.0,150.0,155.0,75.0
105,14,1,2,5,11,40.73042208,-74.00145377,1.0,1.1162872739425898,1.0,1.0,89.0,363.0,89.0
105,19,1,2,5,14,40.75695196,-73.99550056,2.0,1.0,1.0,1.0,109.0,363.0,54.5
105,15,1,1,5,11,40.72130602,-73.99674092,2.0,1.0,1.0,1.0,150.0,2.0,75.0
105,14,1,2,3,11,40.72870668,-73.99930656,2.0,1.0,1.0,1.0,92.0,72.0,46.0
33,108,1,2,4,11,40.71273867,-73.94104941,1.0,1.0,1.0,1.0,75.0,365.0,75.0
105,2,1,1,5,11,40.71576882,-73.99078992,1.0,1.0,1.0,1.0,142.0,365.0,142.0
33,108,1,2,5,11,40.7131602,-73.94786996,2.0,1.0,1.0,1.0,70.0,225.0,35.0
33,127,1,1,5,11,40.68138829,-73.99102346,6.0,2.5,4.0,5.0,295.0,245.0,49.166666666666664
33,134,1,1,5,11,40.68204478,-73.96064291,2.0,1.0,0.0,1.0,95.0,354.0,47.5
105,10,1,2,5,11,40.72806076,-73.97745318,2.0,1.0,1.0,1.0,100.0,364.0,50.0
33,103,1,2,5,11,40.70612183,-73.93696628,2.0,1.0,1.0,1.0,65.0,195.0,32.5
33,108,14,2,5,11,40.71562266,-73.96183044,2.0,1.0,1.0,1.0,70.0,343.0,35.0
33,108,1,2,5,11,40.70856584,-73.95338734,2.0,1.0,1.0,1.0,100.0,270.0,50.0
105,13,1,1,5,11,40.74322291,-73.999436,3.0,1.0,1.0,1.0,250.0,4.0,83.33333333333333
105,1,1,1,5,14,40.75016065,-73.99674109,4.0,1.0,0.0,2.0,280.0,77.0,70.0
105,24,1,1,5,14,40.77487643,-73.97858588,2.0,1.0,1.0,1.0,190.0,162.0,95.0
105,10,1,2,5,11,40.72826552,-73.97765483,2.0,1.0,1.0,1.0,99.0,193.0,49.5
33,102,1,1,5,11,40.69515393,-73.96188258,2.0,1.0,0.0,1.0,149.0,123.0,74.5
105,21,1,3,2,14,40.76949821,-73.9497989,1.0,1.0,1.0,1.0,87.0,360.0,87.0
105,26,1,1,5,14,40.79790379,-73.96726937,2.0,1.0,1.0,1.0,260.0,365.0,130.0
105,2,1,1,5,11,40.72177026,-73.98974172,4.0,1.0,2.0,2.0,290.0,120.0,72.5
105,26,1,1,5,14,40.7914176,-73.96725628,6.0,1.0,2.0,4.0,275.0,365.0,45.833333333333336
120,93,1,1,5,15,40.7631386,-73.91690098,1.0,1.0,1.0,1.0,50.0,79.0,50.0
105,25,1,1,5,14,40.78093827,-73.9735878,3.0,1.0,1.0,2.0,187.0,4.0,62.333333333333336
105,25,1,1,5,14,40.78275838,-73.98197535,1.0,1.0,1.0,1.0,150.0,2.0,150.0
105,21,1,1,5,14,40.76826828,-73.95479545,4.0,1.0,2.0,2.0,161.0,296.0,40.25
33,108,1,3,5,11,40.71918982,-73.96280289,14.0,3.0,1.0,14.0,70.0,365.0,5.0
105,26,1,1,5,14,40.79320698,-73.96940436,4.0,1.0,1.0,2.0,1000.0,365.0,250.0
105,13,1,1,5,11,40.7431119,-73.9984555,4.0,1.0,1.0,2.0,200.0,41.0,50.0
33,122,1,1,5,8,40.66159321,-73.96146255,2.0,1.0,0.0,1.0,65.0,311.0,32.5
33,107,1,1,5,8,40.63395028,-73.95274956,5.0,1.0,2.0,3.0,150.0,330.0,30.0
120,91,1,1,5,11,40.74660428,-73.94564738,4.0,1.0,1.0,2.0,100.0,299.0,25.0
105,26,1,2,5,14,40.79253721,-73.97184996,2.0,2.0,1.0,1.0,145.0,356.0,72.5
105,26,1,2,5,14,40.80149249,-73.96003292,1.0,1.1162872739425898,1.0,1.0,65.0,257.0,65.0
105,29,1,1,5,14,40.77393515,-73.95070537,2.0,1.0,0.0,1.0,119.0,123.0,59.5
105,2,1,2,5,11,40.71679706,-73.98978932,2.0,1.0,1.0,1.0,80.0,344.0,40.0
33,112,1,1,5,8,40.66273019,-73.98418007,4.0,1.0,3.0,2.0,160.0,167.0,40.0
33,102,1,1,5,11,40.69210986,-73.95916827,4.0,1.0,2.0,2.0,200.0,361.0,50.0
120,96,1,2,5,15,40.76626021,-73.92717057,2.0,1.0,1.0,1.0,80.0,350.0,40.0
88,91,11,2,5,11,40.74608624,-73.94690596,2.0,1.0,1.0,1.0,108.0,363.0,54.0
33,134,1,2,5,11,40.68713604,-73.96088863,2.0,1.0,1.0,1.0,85.0,357.0,42.5
105,17,1,1,5,11,40.74664938,-73.97366704,5.0,2.0,1.0,3.0,250.0,157.0,50.0
33,129,1,1,5,11,40.6823811,-73.93795124,4.0,1.0,1.0,1.0,110.0,304.0,27.5
88,91,1,1,5,14,40.75503822,-73.93576909,8.0,1.0,3.0,4.0,305.0,306.0,38.125
33,134,1,1,5,11,40.6869111,-73.96813438,2.0,1.0,1.0,1.0,150.0,365.0,75.0
33,100,11,1,5,8,40.64104355,-73.93460255,6.0,1.0,3.0,5.0,149.0,343.0,24.833333333333332
33,108,1,1,5,11,40.71741482,-73.94376482,3.0,1.0,1.0,2.0,120.0,255.0,40.0
105,2,1,1,5,11,40.72071754,-73.98312904,4.0,1.1162872739425898,2.0,2.0,180.0,324.0,45.0
33,136,1,2,5,11,40.71071284,-73.96424249,2.0,1.0,1.0,1.0,100.0,322.0,50.0
105,1,1,2,5,14,40.7485904,-73.99670871,2.0,1.0,1.0,1.0,75.0,365.0,37.5
105,24,1,1,5,14,40.78009205,-73.97785252,4.0,1.0,1.0,4.0,200.0,364.0,50.0
33,112,1,2,5,11,40.67933679,-73.98377791,2.0,1.5,1.0,2.0,80.0,356.0,40.0
105,26,1,2,5,14,40.80044294,-73.96324368,2.0,1.0,1.0,2.0,39.0,358.0,19.5
105,16,1,1,5,11,40.72850477,-74.00265155,2.0,1.0,1.0,1.0,180.0,362.0,90.0
105,45,1,1,5,14,40.76698129,-73.96140942,4.0,1.0,0.0,2.0,180.0,274.0,45.0
33,117,11,2,3,8,40.63682749,-74.02326046,1.0,1.0,1.0,1.0,30.0,6.0,30.0
105,6,1,1,5,11,40.70404353,-74.01657166,2.0,1.0,1.0,1.0,180.0,309.0,90.0
33,131,1,1,5,3,40.58363094,-73.93552957,4.0,1.0,2.0,2.0,260.0,365.0,65.0
33,108,1,2,5,11,40.71408776,-73.95614189,2.0,1.0,1.0,1.0,80.0,207.0,40.0
105,13,1,1,5,11,40.74406678,-73.99545748,2.0,1.0,1.0,1.0,185.0,267.0,92.5
105,1,1,1,5,11,40.74704461,-73.9948056,2.0,1.5,1.0,1.0,135.0,336.0,67.5
105,14,1,1,5,11,40.72916421,-73.9999104,3.0,1.0,1.0,1.0,300.0,0.0,100.0
120,92,1,1,5,15,40.77220674,-73.92492615,2.0,1.0,1.0,1.0,150.0,354.0,75.0
33,114,1,1,5,11,40.68650137,-73.98553922,8.0,2.0,3.0,4.0,800.0,365.0,100.0
33,136,11,2,5,11,40.7120388,-73.96315424,2.0,1.0,1.0,1.0,69.0,322.0,34.5
33,102,1,2,5,11,40.68774951,-73.97100197,2.0,1.0,1.0,1.0,125.0,365.0,62.5
105,10,1,2,5,11,40.72169129,-73.98016731,2.0,1.0,1.0,1.0,100.0,361.0,50.0
33,99,1,1,5,11,40.69575938,-73.99403574,5.0,1.0,1.0,4.0,250.0,0.0,50.0
33,108,1,1,5,11,40.71236087,-73.9583077,2.0,2.0,1.0,1.0,289.0,352.0,144.5
105,10,1,1,5,11,40.72467579,-73.98239003,3.0,1.0,1.0,2.0,200.0,365.0,66.66666666666667
33,109,11,2,5,9,40.66336344,-73.92655938,2.0,1.0,1.0,1.0,150.0,365.0,75.0
105,49,1,1,5,14,40.7803391,-73.94836768,4.0,1.0,1.0,2.0,120.0,359.0,30.0
105,26,1,2,5,14,40.80144434,-73.96345437,2.0,1.0,1.0,1.0,95.0,365.0,47.5
105,10,1,1,5,11,40.72907845,-73.97900798,2.0,1.0,0.0,1.0,225.0,34.0,112.5
33,134,1,2,5,11,40.68455462,-73.9663139,2.0,1.0,1.0,1.0,130.0,365.0,65.0
105,2,1,1,5,11,40.72129833,-73.98472339,2.0,1.0,1.0,1.0,120.0,28.0,60.0
105,13,1,1,5,11,40.74052638,-74.00106543,3.0,1.0,1.0,1.0,140.0,331.0,46.666666666666664
33,107,11,2,5,8,40.63683017,-73.94605059,2.0,3.0,1.0,1.0,69.0,365.0,34.5
105,50,1,1,5,14,40.77043794,-73.95058868,4.0,1.0,2.0,3.0,275.0,9.0,68.75
33,112,11,1,5,8,40.6642053,-73.98705756,8.0,2.0,3.0,5.0,400.0,108.0,50.0
33,108,1,1,5,11,40.70667077,-73.96524063,3.0,1.0,1.0,1.0,125.0,38.0,41.666666666666664
105,2,1,1,5,11,40.71511489,-73.98768367,6.0,1.0,2.0,3.0,199.0,365.0,33.166666666666664
33,108,1,1,5,11,40.7074819,-73.93721137,2.0,1.0,1.0,1.0,195.0,323.0,97.5
9,95,1,1,5,15,40.77648369,-73.91594863,6.0,2.0,2.0,3.0,175.0,8.0,29.166666666666668
105,26,1,1,5,14,40.79836631,-73.96916162,4.0,1.0,1.0,2.0,175.0,40.0,43.75
88,91,1,2,5,15,40.75551855,-73.92419401,1.0,1.0,1.0,1.0,70.0,365.0,70.0
33,134,1,2,5,11,40.68473475,-73.95925821,2.0,1.0,1.0,1.0,75.0,364.0,37.5
33,108,1,2,5,11,40.70990381,-73.9509987,2.0,1.0,1.0,1.0,65.0,236.0,32.5
33,119,1,1,5,11,40.72436012,-73.96168986,3.0,1.0,1.0,1.0,130.0,355.0,43.333333333333336
33,108,1,1,5,11,40.71026223,-73.95991026,4.0,2.0,2.0,3.0,359.0,276.0,89.75
120,95,1,2,1,15,40.77800302,-73.90616679,2.0,1.0,1.0,1.0,85.0,365.0,42.5
105,20,1,2,5,14,40.76468093,-73.9881306,2.0,1.0,1.0,1.0,95.0,350.0,47.5
160,96,11,2,5,15,40.75559194,-73.92525169,1.0,1.0,1.0,1.0,75.0,365.0,75.0
105,2,1,2,5,11,40.71743575,-73.98532843,3.0,1.5,1.0,2.0,109.0,365.0,36.333333333333336
105,3,1,1,5,11,40.73210671,-73.99401528,6.0,1.0,1.0,1.0,340.0,365.0,56.666666666666664
120,91,1,2,3,14,40.7599676,-73.94005485,3.0,1.5,1.0,1.0,40.0,18.0,13.333333333333334
105,10,1,1,5,11,40.72019444,-73.98089247,4.0,1.0,1.0,3.0,150.0,365.0,37.5
33,99,1,2,5,11,40.68783553,-73.99094372,1.0,1.0,1.0,1.0,90.0,349.0,90.0
105,26,1,2,5,14,40.79784379,-73.97142722,2.0,1.0,1.0,1.0,150.0,33.0,75.0
105,45,1,1,5,14,40.76776889,-73.9670428,2.0,1.0,0.0,1.0,99.0,348.0,49.5
105,45,1,1,5,14,40.7617179,-73.9607374,2.0,1.0,1.0,1.0,175.0,9.0,87.5
105,17,1,1,5,14,40.74855397,-73.97700171,2.0,1.0,0.0,1.0,195.0,0.0,97.5
105,17,1,1,5,11,40.74822726,-73.97266204,2.0,1.0,0.0,1.0,199.0,365.0,99.5
33,136,1,2,5,11,40.71217749,-73.96437029,2.0,1.0,1.0,1.0,100.0,339.0,50.0
105,13,1,1,5,11,40.74279087,-73.99832849,5.0,1.0,2.0,2.0,400.0,3.0,80.0
105,21,1,1,5,14,40.76834053,-73.95728491,2.0,1.0,1.0,1.0,225.0,122.0,112.5
105,47,1,2,5,14,40.77071217,-73.94937349,2.0,1.0,1.0,1.0,100.0,84.0,50.0
105,3,1,1,5,11,40.73159902,-73.99324656,4.0,1.0,1.0,1.0,210.0,10.0,52.5
120,96,1,2,5,15,40.76573388,-73.93048384,2.0,1.0,1.0,1.0,89.0,364.0,44.5
105,9,1,1,5,11,40.71124659,-74.00976986,9.0,2.0,4.0,5.0,400.0,328.0,44.44444444444444
33,123,1,1,5,8,40.65150577,-73.95617496,6.0,2.0,2.0,3.0,120.0,87.0,20.0
105,24,1,2,5,14,40.78022484,-73.97558828,2.0,3.0,1.0,1.0,85.0,339.0,42.5
33,134,1,1,5,11,40.68835893,-73.95908923,3.0,1.0,1.0,1.0,100.0,355.0,33.333333333333336
120,91,14,3,4,11,40.74411973,-73.95448963,1.0,1.0,1.0,1.0,55.0,365.0,55.0
33,134,1,1,5,11,40.68936423,-73.96354742,4.0,2.0,2.0,3.0,140.0,95.0,35.0
105,16,11,1,5,11,40.73094867,-73.99839879,4.0,1.0,1.0,2.0,250.0,246.0,62.5
33,112,1,2,5,8,40.66861783,-73.99225816,2.0,1.0,1.0,1.0,150.0,365.0,75.0
33,114,1,1,5,11,40.68133624,-73.97619127,2.0,1.0,0.0,1.0,118.0,20.0,59.0
105,24,1,1,5,14,40.78443361,-73.9804659,4.0,1.0,1.0,2.0,130.0,0.0,32.5
8,95,1,1,5,15,40.77144465,-73.91036618,9.0,1.0,3.0,5.0,178.0,243.0,19.77777777777778
105,1,1,3,5,14,40.75415669,-73.99770678,1.0,1.0,1.0,1.0,85.0,145.0,85.0
33,127,1,1,5,11,40.68614897,-73.99317234,2.0,1.0,1.0,1.0,180.0,345.0,90.0
105,2,1,2,5,11,40.71886544,-73.98227298,2.0,1.0,1.0,1.0,125.0,365.0,62.5
120,148,1,1,5,12,40.73734147,-73.86400338,2.0,1.0,1.0,1.0,160.0,361.0,80.0
120,155,1,2,5,12,40.74657827,-73.89582423,1.0,1.0,1.0,1.0,30.0,18.0,30.0
33,127,1,1,5,11,40.68362448,-73.99714173,3.0,1.0,0.0,2.0,148.0,365.0,49.333333333333336
120,94,1,2,1,12,40.74208481,-73.92433995,2.0,1.0,1.0,1.0,45.0,342.0,22.5
155,155,1,1,5,12,40.74532812,-73.91294341,3.0,1.0,1.0,1.0,85.0,0.0,28.333333333333332
33,117,11,2,5,8,40.63641122,-74.02428583,2.0,2.0,1.0,1.0,45.0,340.0,22.5
105,17,1,1,5,11,40.74685272,-73.97598105,2.0,1.5,0.0,1.0,109.0,60.0,54.5
105,3,1,1,5,11,40.73331246,-73.99409574,2.0,1.0,0.0,1.0,290.0,365.0,145.0
105,24,1,1,5,14,40.77366959,-73.99042591,3.0,1.0,1.0,4.0,250.0,330.0,83.33333333333333
33,108,1,1,5,11,40.71651233,-73.95885811,2.0,1.0,1.0,1.0,225.0,154.0,112.5
33,108,1,1,5,11,40.71592616,-73.95450816,4.0,1.0,2.0,1.0,225.0,307.0,56.25
105,26,1,1,5,14,40.79398936,-73.96515702,3.0,1.0,0.0,1.0,195.0,141.0,65.0
105,26,1,2,5,14,40.79340099,-73.9716795,2.0,1.0,1.0,1.0,145.0,251.0,72.5
105,10,1,2,5,11,40.72489763,-73.97790521,1.0,2.0,1.0,3.0,110.0,365.0,110.0
105,49,11,1,5,14,40.78400551,-73.94862519,8.0,2.5,3.0,4.0,675.0,353.0,84.375
33,108,1,1,5,11,40.70939901,-73.95758579,2.0,1.0,0.0,1.0,135.0,301.0,67.5
33,99,1,1,5,11,40.68354375,-73.98912916,4.0,1.0,2.0,2.0,200.0,0.0,50.0
105,49,1,1,5,14,40.77800497,-73.94821549,4.0,1.0,1.0,2.0,150.0,350.0,37.5
105,26,1,1,5,14,40.79718532,-73.96913452,4.0,1.1162872739425898,1.1356597680904155,1.5312889279695172,130.0,350.0,32.5
105,13,1,1,5,11,40.74419522,-74.00431295,3.0,1.0,2.0,2.0,300.0,82.0,100.0
105,40,1,1,5,11,40.70938612,-74.00120819,8.0,1.0,2.0,3.0,420.0,300.0,52.5
33,108,1,2,5,11,40.70827266,-73.95570484,2.0,1.0,1.0,1.0,100.0,185.0,50.0
105,17,1,1,5,11,40.74775754,-73.97334655,2.0,1.0,0.0,1.0,250.0,43.0,125.0
33,134,1,2,3,11,40.68616896,-73.95984903,1.0,1.0,1.0,1.0,80.0,365.0,80.0
33,117,1,1,5,8,40.64513044,-74.00703534,6.0,1.0,2.0,3.0,99.0,73.0,16.5
139,56,1,1,5,6,40.6276183,-74.14616679,4.0,1.0,1.0,3.0,80.0,358.0,20.0
33,108,1,2,5,11,40.7107288,-73.96046122,2.0,1.0,1.0,1.0,80.0,364.0,40.0
33,108,1,1,5,11,40.71889687,-73.95725083,2.0,1.0,1.0,1.0,195.0,363.0,97.5
105,2,1,2,5,11,40.71676453,-73.99087419,2.0,1.0,1.0,1.0,150.0,94.0,75.0
33,127,1,1,5,11,40.68234656,-74.00047072,3.0,1.0,2.0,2.0,109.0,365.0,36.333333333333336
105,49,1,1,5,14,40.78116732,-73.95069399,2.0,1.0,1.0,1.0,200.0,174.0,100.0
